TU LWE Challenge, n =  40, alpha = 0.0250
[0m[1;31m dim = 172, dvol = 331.97 [0m
Generate gs-lengths by GSA assumption. Attack Estimation via simulation + probabilistic model (EnumBS in parallel)
beta_start= 79, gap = 1, J = 8, J_gap = 1, cost_model = 2, max_loop = 5, threads = 15, G_prec = 0.000000e+00,  slope_prec = 1.000000e-04,  progressive_sieve = 1, worst_case, Min G2 Strategy. 
 index:        1, (beta,j): (  79,   8) --> ( 171,   1), goal index:        1, cost =
 index:      178, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1576, cost =
 index:      179, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1576, cost =
 index:      180, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1584, cost =
 index:      181, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1599, cost =
 index:      182, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1599, cost =
 index:      183, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1599, cost =
 index:      184, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1599, cost =
 index:      185, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1592, cost =
 index:      186, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1592, cost =
 index:      187, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1592, cost =
 index:      188, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1602, cost =
 index:      189, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1602, cost =
 index:      190, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1602, cost =
 index:      191, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1618, cost =
 index:      192, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1600, cost =
 index:      193, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1600, cost =
 index:      194, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1581, cost =
 index:      195, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1581, cost =
 index:      196, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1581, cost =
 index:      197, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1581, cost =
 index:      198, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1597, cost =
 index:      199, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1597, cost =
 index:      200, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      201, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      202, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      203, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      204, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      205, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      206, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1587, cost =
 index:      207, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1583, cost =
 index:      208, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1583, cost =
 index:      209, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1583, cost =
 index:      210, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1583, cost =
 index:      211, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1588, cost =
 index:      212, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1588, cost =
 index:      213, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1595, cost =
 index:      214, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1595, cost =
 index:      215, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1603, cost =
 index:      216, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1603, cost =
 index:      217, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1603, cost =
 index:      218, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1603, cost =
 index:      219, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1603, cost =
 index:      220, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1595, cost =
 index:      221, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1596, cost =
 index:      222, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1596, cost =
 index:      223, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1596, cost =
 index:      224, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1596, cost =
 index:      225, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1596, cost =
 index:      226, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1602, cost =
 index:      227, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1602, cost =
 index:      228, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1612, cost =
 index:      229, (beta,j): (  97,   7) --> ( 184,   1), goal index:     1614, cost =
 index:      230, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1614, cost =
 index:      231, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1614, cost =
 index:      232, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1627, cost =
 index:      233, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1627, cost =
 index:      234, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1641, cost =
 index:      235, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1634, cost =
 index:      236, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1634, cost =
 index:      237, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1642, cost =
 index:      238, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1652, cost =
 index:      239, (beta,j): (  99,   7) --> ( 184,   1), goal index:     1661, cost =
 index:      240, (beta,j): ( 104,   7) --> ( 184,   1), goal index:     1668, cost =
 index:      241, (beta,j): (  98,   7) --> ( 184,   1), goal index:     1535, cost =
 index:      242, (beta,j): ( 106,   7) --> ( 184,   1), goal index:     1535, cost =
 index:      243, (beta,j): ( 104,   7) --> ( 184,   1), goal index:     1488, cost =
 index:      244, (beta,j): ( 105,   7) --> ( 184,   1), goal index:     1488, cost =
 index:      245, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1488, cost =
 index:      246, (beta,j): ( 104,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      247, (beta,j): ( 104,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      248, (beta,j): ( 104,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      249, (beta,j): ( 105,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      250, (beta,j): ( 105,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      251, (beta,j): ( 106,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      252, (beta,j): ( 106,   7) --> ( 184,   1), goal index:     1314, cost =
 index:      253, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1326, cost =
 index:      254, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1169, cost =
 index:      255, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1182, cost =
 index:      256, (beta,j): ( 107,   7) --> ( 184,   1), goal index:     1192, cost =
 index:      257, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1192, cost =
 index:      258, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1193, cost =
 index:      259, (beta,j): ( 107,   7) --> ( 184,   1), goal index:     1207, cost =
 index:      260, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1207, cost =
 index:      261, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1209, cost =
 index:      262, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1223, cost =
 index:      263, (beta,j): ( 108,   7) --> ( 184,   1), goal index:     1241, cost =
 index:      264, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1241, cost =
 index:      265, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1249, cost =
 index:      266, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1225, cost =
 index:      267, (beta,j): ( 108,   7) --> ( 184,   1), goal index:     1225, cost =
 index:      268, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1225, cost =
 index:      269, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1225, cost =
 index:      270, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1217, cost =
 index:      271, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1217, cost =
 index:      272, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1237, cost =
 index:      273, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1237, cost =
 index:      274, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1254, cost =
 index:      275, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1254, cost =
 index:      276, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1262, cost =
 index:      277, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1262, cost =
 index:      278, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1281, cost =
 index:      279, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1281, cost =
 index:      280, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1291, cost =
 index:      281, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1291, cost =
 index:      282, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1302, cost =
 index:      283, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1302, cost =
 index:      284, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1317, cost =
 index:      285, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1317, cost =
 index:      286, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1300, cost =
 index:      287, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1294, cost =
 index:      288, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1198, cost =
 index:      289, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1177, cost =
 index:      290, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1076, cost =
 index:      291, (beta,j): ( 114,   7) --> ( 184,   1), goal index:     1068, cost =
 index:      292, (beta,j): ( 115,   7) --> ( 184,   1), goal index:     1099, cost =
 index:      293, (beta,j): ( 106,   7) --> ( 184,   1), goal index:     1061, cost =
 index:      294, (beta,j): ( 115,   7) --> ( 184,   1), goal index:     1061, cost =
 index:      295, (beta,j): ( 115,   7) --> ( 184,   1), goal index:      976, cost =
 index:      296, (beta,j): ( 107,   7) --> ( 184,   1), goal index:      971, cost =
 index:      297, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      298, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      299, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      300, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      971, cost =
 index:      301, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      302, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      971, cost =
 index:      303, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      304, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      971, cost =
 index:      305, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      971, cost =
 index:      306, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      954, cost =
 index:      307, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      954, cost =
 index:      308, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      954, cost =
 index:      309, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      954, cost =
 index:      310, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      917, cost =
 index:      311, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      917, cost =
 index:      312, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      917, cost =
 index:      313, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      922, cost =
 index:      314, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      929, cost =
 index:      315, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      929, cost =
 index:      316, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      929, cost =
 index:      317, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      947, cost =
 index:      318, (beta,j): ( 113,   7) --> ( 184,   1), goal index:      947, cost =
 index:      319, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      954, cost =
 index:      320, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      954, cost =
 index:      321, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      974, cost =
 index:      322, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      978, cost =
 index:      323, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      989, cost =
 index:      324, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      981, cost =
 index:      325, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      981, cost =
 index:      326, (beta,j): ( 111,   7) --> ( 184,   1), goal index:      995, cost =
 index:      327, (beta,j): ( 112,   7) --> ( 184,   1), goal index:      995, cost =
 index:      328, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1007, cost =
 index:      329, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1007, cost =
 index:      330, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1027, cost =
 index:      331, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1032, cost =
 index:      332, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1040, cost =
 index:      333, (beta,j): ( 111,   7) --> ( 184,   1), goal index:     1051, cost =
 index:      334, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1059, cost =
 index:      335, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1044, cost =
 index:      336, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1044, cost =
 index:      337, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1044, cost =
 index:      338, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1055, cost =
 index:      339, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1067, cost =
 index:      340, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1077, cost =
 index:      341, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1092, cost =
 index:      342, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1112, cost =
 index:      343, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1112, cost =
 index:      344, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1124, cost =
 index:      345, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1134, cost =
 index:      346, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1134, cost =
 index:      347, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1141, cost =
 index:      348, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1144, cost =
 index:      349, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1149, cost =
 index:      350, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1169, cost =
 index:      351, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1169, cost =
 index:      352, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1173, cost =
 index:      353, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1173, cost =
 index:      354, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1180, cost =
 index:      355, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1183, cost =
 index:      356, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1184, cost =
 index:      357, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1189, cost =
 index:      358, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1189, cost =
 index:      359, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1196, cost =
 index:      360, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1196, cost =
 index:      361, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1205, cost =
 index:      362, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1205, cost =
 index:      363, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1210, cost =
 index:      364, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1218, cost =
 index:      365, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1218, cost =
 index:      366, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1218, cost =
 index:      367, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1228, cost =
 index:      368, (beta,j): ( 112,   7) --> ( 184,   1), goal index:     1228, cost =
 index:      369, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1229, cost =
 index:      370, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1232, cost =
 index:      371, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1244, cost =
 index:      372, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1243, cost =
 index:      373, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1261, cost =
 index:      374, (beta,j): ( 113,   7) --> ( 184,   1), goal index:     1270, cost =
